,date,open,high,low,close,volume
3603,2025-11-16 05:35:00+00:00,3209.05,3212.36,3206.18,3206.23,5140.869
3604,2025-11-16 05:40:00+00:00,3206.23,3208.75,3204.15,3206.48,3586.797
3605,2025-11-16 05:45:00+00:00,3206.47,3208.96,3204.8,3205.57,3263.503
3606,2025-11-16 05:50:00+00:00,3205.57,3209.27,3204.8,3208.15,2351.557
3607,2025-11-16 05:55:00+00:00,3208.15,3209.32,3201.18,3203.74,9418.288
3608,2025-11-16 06:00:00+00:00,3203.73,3207.0,3200.0,3206.51,5991.603
3609,2025-11-16 06:05:00+00:00,3206.52,3211.41,3206.13,3210.22,5659.243
3610,2025-11-16 06:10:00+00:00,3210.22,3215.4,3209.04,3210.73,10157.012
3611,2025-11-16 06:15:00+00:00,3210.74,3212.81,3209.06,3210.44,3160.034
3612,2025-11-16 06:20:00+00:00,3210.44,3210.45,3205.29,3206.13,6392.482
3613,2025-11-16 06:25:00+00:00,3206.12,3209.76,3205.75,3208.3,3567.159
3614,2025-11-16 06:30:00+00:00,3208.3,3210.68,3206.0,3208.32,2929.122
3615,2025-11-16 06:35:00+00:00,3208.32,3211.44,3206.97,3208.35,3496.631
3616,2025-11-16 06:40:00+00:00,3208.35,3210.95,3207.34,3208.8,1751.171
3617,2025-11-16 06:45:00+00:00,3208.79,3210.84,3207.56,3210.83,3112.577
3618,2025-11-16 06:50:00+00:00,3210.84,3211.2,3206.89,3208.48,4022.696
3619,2025-11-16 06:55:00+00:00,3208.48,3208.48,3196.98,3199.89,12953.001
3620,2025-11-16 07:00:00+00:00,3199.9,3203.89,3197.65,3199.99,6762.455
3621,2025-11-16 07:05:00+00:00,3199.99,3207.89,3199.67,3207.27,4777.593
3622,2025-11-16 07:10:00+00:00,3207.27,3209.33,3204.28,3205.2,8218.197
3623,2025-11-16 07:15:00+00:00,3205.2,3205.69,3203.4,3205.2,2236.073
3624,2025-11-16 07:20:00+00:00,3205.2,3207.91,3201.43,3201.96,3575.313
3625,2025-11-16 07:25:00+00:00,3201.96,3205.47,3199.5,3204.52,4027.048
3626,2025-11-16 07:30:00+00:00,3204.52,3210.75,3204.51,3206.64,5771.173
3627,2025-11-16 07:35:00+00:00,3206.63,3212.65,3206.63,3209.29,6541.353
3628,2025-11-16 07:40:00+00:00,3209.3,3211.83,3208.63,3209.97,3758.676
3629,2025-11-16 07:45:00+00:00,3209.97,3214.95,3209.97,3214.18,7481.273
3630,2025-11-16 07:50:00+00:00,3214.17,3214.57,3212.34,3213.0,3884.338
3631,2025-11-16 07:55:00+00:00,3213.0,3219.75,3210.9,3218.21,10169.712
3632,2025-11-16 08:00:00+00:00,3218.22,3227.58,3215.76,3215.99,19213.724
3633,2025-11-16 08:05:00+00:00,3215.99,3215.99,3208.2,3210.2,12781.345
3634,2025-11-16 08:10:00+00:00,3210.2,3216.0,3208.71,3209.65,6556.949
3635,2025-11-16 08:15:00+00:00,3209.66,3211.0,3205.0,3206.42,10877.513
3636,2025-11-16 08:20:00+00:00,3206.42,3214.25,3205.82,3211.7,5992.954
3637,2025-11-16 08:25:00+00:00,3211.69,3213.0,3208.35,3209.53,3434.222
3638,2025-11-16 08:30:00+00:00,3209.54,3213.53,3209.54,3211.79,3357.87
3639,2025-11-16 08:35:00+00:00,3211.79,3212.87,3208.39,3209.89,3669.932
3640,2025-11-16 08:40:00+00:00,3209.89,3216.17,3209.77,3216.04,3276.768
3641,2025-11-16 08:45:00+00:00,3216.05,3218.0,3213.3,3213.84,5065.878
3642,2025-11-16 08:50:00+00:00,3213.85,3216.42,3206.47,3216.27,6428.493
3643,2025-11-16 08:55:00+00:00,3216.26,3220.65,3215.39,3218.4,8393.069
3644,2025-11-16 09:00:00+00:00,3218.41,3218.41,3208.0,3208.89,6487.341
3645,2025-11-16 09:05:00+00:00,3208.9,3213.83,3208.28,3211.23,3265.871
3646,2025-11-16 09:10:00+00:00,3211.22,3214.5,3210.24,3213.29,2033.081
3647,2025-11-16 09:15:00+00:00,3213.3,3213.3,3208.06,3209.08,3017.317
3648,2025-11-16 09:20:00+00:00,3209.08,3211.7,3207.5,3208.99,3706.004
3649,2025-11-16 09:25:00+00:00,3209.0,3215.72,3208.25,3214.5,3668.679
3650,2025-11-16 09:30:00+00:00,3214.5,3218.85,3213.28,3217.27,6300.116
3651,2025-11-16 09:35:00+00:00,3217.28,3218.8,3215.13,3216.6,2450.921
3652,2025-11-16 09:40:00+00:00,3216.61,3221.54,3215.74,3219.98,5814.913
3653,2025-11-16 09:45:00+00:00,3219.97,3222.56,3219.03,3220.49,5040.237
3654,2025-11-16 09:50:00+00:00,3220.49,3248.48,3220.0,3236.66,79160.795
3655,2025-11-16 09:55:00+00:00,3236.66,3248.5,3235.27,3247.13,29057.65
3656,2025-11-16 10:00:00+00:00,3247.12,3247.39,3236.54,3236.91,17552.451
3657,2025-11-16 10:05:00+00:00,3236.92,3239.0,3233.0,3233.0,11616.215
3658,2025-11-16 10:10:00+00:00,3233.0,3239.51,3231.6,3237.81,7001.715
3659,2025-11-16 10:15:00+00:00,3237.8,3240.09,3233.0,3234.09,11930.481
3660,2025-11-16 10:20:00+00:00,3234.09,3235.43,3227.52,3234.9,8881.22
3661,2025-11-16 10:25:00+00:00,3234.91,3239.5,3232.99,3233.6,6445.109
3662,2025-11-16 10:30:00+00:00,3233.61,3235.89,3231.67,3232.64,4087.701
3663,2025-11-16 10:35:00+00:00,3232.63,3235.0,3231.32,3233.76,6582.777
3664,2025-11-16 10:40:00+00:00,3233.76,3236.61,3233.0,3234.2,4438.601
3665,2025-11-16 10:45:00+00:00,3234.21,3236.31,3231.54,3233.47,5897.325
3666,2025-11-16 10:50:00+00:00,3233.46,3238.43,3232.63,3234.38,6793.517
3667,2025-11-16 10:55:00+00:00,3234.39,3235.37,3233.1,3234.96,2565.416
3668,2025-11-16 11:00:00+00:00,3234.95,3236.5,3231.89,3231.89,5251.888
3669,2025-11-16 11:05:00+00:00,3231.9,3233.03,3220.71,3223.11,19126.483
3670,2025-11-16 11:10:00+00:00,3223.11,3223.87,3190.0,3198.56,87912.292
3671,2025-11-16 11:15:00+00:00,3198.55,3206.55,3194.11,3200.79,37867.696
3672,2025-11-16 11:20:00+00:00,3200.8,3201.15,3174.0,3175.92,57875.483
3673,2025-11-16 11:25:00+00:00,3175.91,3178.52,3165.13,3171.54,64811.003
3674,2025-11-16 11:30:00+00:00,3171.53,3179.68,3167.89,3173.7,26917.163
3675,2025-11-16 11:35:00+00:00,3173.7,3176.24,3169.0,3173.19,13977.275
3676,2025-11-16 11:40:00+00:00,3173.19,3173.19,3158.35,3163.17,42825.574
3677,2025-11-16 11:45:00+00:00,3163.17,3172.47,3161.0,3169.44,16109.287
3678,2025-11-16 11:50:00+00:00,3169.43,3169.43,3159.45,3167.23,12387.993
3679,2025-11-16 11:55:00+00:00,3167.23,3170.47,3164.84,3167.18,14761.254
3680,2025-11-16 12:00:00+00:00,3167.17,3175.99,3163.34,3174.23,17460.757
3681,2025-11-16 12:05:00+00:00,3174.22,3175.15,3170.78,3171.27,12834.046
3682,2025-11-16 12:10:00+00:00,3171.27,3172.87,3168.21,3168.43,12502.009
3683,2025-11-16 12:15:00+00:00,3168.43,3181.32,3166.31,3176.01,22451.914
3684,2025-11-16 12:20:00+00:00,3176.01,3176.01,3163.88,3168.24,11130.253
3685,2025-11-16 12:25:00+00:00,3168.23,3172.29,3165.61,3170.57,7098.485
3686,2025-11-16 12:30:00+00:00,3170.57,3171.27,3155.0,3157.56,23344.491
3687,2025-11-16 12:35:00+00:00,3157.55,3163.07,3152.49,3161.82,22169.158
3688,2025-11-16 12:40:00+00:00,3161.82,3176.48,3161.21,3174.73,34458.714
3689,2025-11-16 12:45:00+00:00,3174.72,3176.79,3169.57,3174.49,27709.081
3690,2025-11-16 12:50:00+00:00,3174.48,3175.99,3173.56,3175.38,13702.386
3691,2025-11-16 12:55:00+00:00,3175.37,3176.69,3163.62,3168.55,27831.467
3692,2025-11-16 13:00:00+00:00,3168.55,3170.92,3165.97,3166.15,15864.567
3693,2025-11-16 13:05:00+00:00,3166.15,3170.6,3155.32,3170.09,35623.324
3694,2025-11-16 13:10:00+00:00,3170.09,3172.48,3166.22,3168.52,7695.665
3695,2025-11-16 13:15:00+00:00,3168.53,3171.37,3167.46,3170.25,5168.029
3696,2025-11-16 13:20:00+00:00,3170.25,3170.72,3160.63,3162.07,6526.401
3697,2025-11-16 13:25:00+00:00,3162.08,3163.99,3157.0,3158.01,7287.361
3698,2025-11-16 13:30:00+00:00,3158.02,3166.26,3155.33,3164.27,13301.286
3699,2025-11-16 13:35:00+00:00,3164.27,3164.39,3150.09,3154.52,13232.896
3700,2025-11-16 13:40:00+00:00,3154.52,3154.52,3145.01,3145.23,25780.931
3701,2025-11-16 13:45:00+00:00,3145.23,3149.32,3137.01,3149.17,35573.753
3702,2025-11-16 13:50:00+00:00,3149.18,3151.85,3143.12,3146.38,15694.255
3703,2025-11-16 13:55:00+00:00,3146.38,3156.08,3145.57,3152.6,12807.019
3704,2025-11-16 14:00:00+00:00,3152.59,3160.0,3152.5,3158.01,10371.365
3705,2025-11-16 14:05:00+00:00,3158.01,3158.71,3146.01,3153.01,14922.135
3706,2025-11-16 14:10:00+00:00,3153.01,3158.44,3151.21,3153.91,40203.315
3707,2025-11-16 14:15:00+00:00,3153.9,3156.0,3151.0,3154.99,8856.15
3708,2025-11-16 14:20:00+00:00,3155.0,3155.27,3149.12,3150.38,5805.45
3709,2025-11-16 14:25:00+00:00,3150.39,3156.99,3149.66,3154.99,7184.656
3710,2025-11-16 14:30:00+00:00,3154.99,3159.07,3153.0,3157.71,5809.224
3711,2025-11-16 14:35:00+00:00,3157.7,3169.92,3156.5,3162.44,15512.572
3712,2025-11-16 14:40:00+00:00,3162.44,3177.96,3162.43,3171.21,45561.439
3713,2025-11-16 14:45:00+00:00,3171.2,3174.88,3170.01,3170.4,10310.885
3714,2025-11-16 14:50:00+00:00,3170.4,3174.5,3165.57,3171.4,17569.684
3715,2025-11-16 14:55:00+00:00,3171.41,3173.5,3170.36,3170.48,4941.191
3716,2025-11-16 15:00:00+00:00,3170.47,3171.2,3164.5,3167.99,19766.742
3717,2025-11-16 15:05:00+00:00,3167.99,3177.59,3167.31,3171.99,12458.206
3718,2025-11-16 15:10:00+00:00,3171.99,3174.3,3170.49,3171.04,5104.569
3719,2025-11-16 15:15:00+00:00,3171.03,3180.0,3168.23,3176.57,10734.77
3720,2025-11-16 15:20:00+00:00,3176.58,3178.84,3167.61,3168.98,8895.407
3721,2025-11-16 15:25:00+00:00,3168.97,3171.51,3166.34,3168.95,5830.938
3722,2025-11-16 15:30:00+00:00,3168.94,3170.51,3165.0,3169.87,8693.098
3723,2025-11-16 15:35:00+00:00,3169.87,3171.4,3168.61,3169.83,3486.166
3724,2025-11-16 15:40:00+00:00,3169.84,3174.02,3168.08,3169.92,6895.31
3725,2025-11-16 15:45:00+00:00,3169.91,3171.98,3158.0,3159.14,10629.912
3726,2025-11-16 15:50:00+00:00,3159.14,3161.27,3116.89,3126.75,92570.255
3727,2025-11-16 15:55:00+00:00,3126.76,3135.98,3095.84,3103.52,186585.455
3728,2025-11-16 16:00:00+00:00,3103.52,3121.0,3086.0,3112.94,114872.977
3729,2025-11-16 16:05:00+00:00,3112.95,3124.69,3095.22,3097.61,61442.843
3730,2025-11-16 16:10:00+00:00,3097.61,3101.12,3090.02,3093.89,40218.292
3731,2025-11-16 16:15:00+00:00,3093.89,3099.61,3083.0,3094.16,38208.567
3732,2025-11-16 16:20:00+00:00,3094.17,3095.35,3073.23,3078.56,52399.103
3733,2025-11-16 16:25:00+00:00,3078.6,3083.76,3070.0,3076.99,50814.398
3734,2025-11-16 16:30:00+00:00,3077.0,3081.14,3068.0,3076.18,55852.828
3735,2025-11-16 16:35:00+00:00,3076.15,3078.0,3071.0,3073.0,19101.264
3736,2025-11-16 16:40:00+00:00,3073.0,3085.0,3061.51,3069.03,74925.955
3737,2025-11-16 16:45:00+00:00,3069.04,3075.34,3058.5,3067.13,42731.36
3738,2025-11-16 16:50:00+00:00,3067.14,3075.0,3062.13,3067.29,36509.278
3739,2025-11-16 16:55:00+00:00,3067.3,3070.0,3056.02,3059.6,36978.546
3740,2025-11-16 17:00:00+00:00,3059.6,3065.95,3055.0,3059.2,39469.856
3741,2025-11-16 17:05:00+00:00,3059.2,3062.99,3057.84,3059.82,21215.735
3742,2025-11-16 17:10:00+00:00,3059.82,3061.0,3055.1,3059.61,29819.482
3743,2025-11-16 17:15:00+00:00,3059.62,3080.77,3043.0,3049.01,139493.223
3744,2025-11-16 17:20:00+00:00,3049.02,3074.69,3046.06,3068.98,66292.464
3745,2025-11-16 17:25:00+00:00,3068.98,3076.13,3063.59,3066.19,32383.435
3746,2025-11-16 17:30:00+00:00,3066.18,3079.36,3055.1,3062.89,35801.559
3747,2025-11-16 17:35:00+00:00,3062.9,3064.39,3052.05,3057.02,20592.342
3748,2025-11-16 17:40:00+00:00,3057.03,3057.47,3046.33,3050.63,18635.47
3749,2025-11-16 17:45:00+00:00,3050.64,3062.57,3047.63,3055.97,22592.55
3750,2025-11-16 17:50:00+00:00,3055.97,3057.25,3046.72,3049.01,11457.881
3751,2025-11-16 17:55:00+00:00,3049.0,3089.95,3025.0,3078.2,237940.107
3752,2025-11-16 18:00:00+00:00,3078.19,3120.0,3071.55,3092.78,155027.679
3753,2025-11-16 18:05:00+00:00,3092.77,3101.25,3086.06,3098.36,35959.701
3754,2025-11-16 18:10:00+00:00,3098.35,3127.21,3098.35,3116.17,51903.535
3755,2025-11-16 18:15:00+00:00,3116.17,3122.99,3106.8,3111.46,36865.318
3756,2025-11-16 18:20:00+00:00,3111.46,3112.26,3093.49,3101.75,32820.68
3757,2025-11-16 18:25:00+00:00,3101.74,3101.75,3088.05,3093.71,17972.777
3758,2025-11-16 18:30:00+00:00,3093.72,3093.72,3080.75,3088.21,25961.348
3759,2025-11-16 18:35:00+00:00,3088.22,3088.75,3063.48,3066.57,31496.477
3760,2025-11-16 18:40:00+00:00,3066.56,3069.09,3054.11,3059.86,31443.623
3761,2025-11-16 18:45:00+00:00,3059.85,3061.57,3041.43,3049.55,39595.169
3762,2025-11-16 18:50:00+00:00,3049.55,3068.69,3048.94,3062.14,35748.33
3763,2025-11-16 18:55:00+00:00,3062.15,3062.6,3053.4,3059.34,12058.569
3764,2025-11-16 19:00:00+00:00,3059.33,3074.15,3056.11,3068.2,22462.557
3765,2025-11-16 19:05:00+00:00,3068.2,3078.66,3067.6,3076.34,15418.025
3766,2025-11-16 19:10:00+00:00,3076.33,3111.8,3076.01,3106.38,51085.118
3767,2025-11-16 19:15:00+00:00,3106.38,3115.85,3095.68,3097.89,31599.521
3768,2025-11-16 19:20:00+00:00,3097.88,3101.27,3090.0,3090.09,13208.754
3769,2025-11-16 19:25:00+00:00,3090.09,3104.35,3089.71,3104.35,12825.221
3770,2025-11-16 19:30:00+00:00,3104.35,3110.62,3097.03,3105.83,9715.753
3771,2025-11-16 19:35:00+00:00,3105.84,3106.99,3091.73,3094.41,8156.078
3772,2025-11-16 19:40:00+00:00,3094.41,3102.0,3092.0,3098.31,5112.76
3773,2025-11-16 19:45:00+00:00,3098.31,3103.1,3097.13,3100.44,4007.975
3774,2025-11-16 19:50:00+00:00,3100.44,3102.7,3086.4,3091.29,13166.783
3775,2025-11-16 19:55:00+00:00,3091.3,3092.35,3087.11,3090.13,6027.626
3776,2025-11-16 20:00:00+00:00,3090.13,3105.0,3084.11,3103.75,12271.847
3777,2025-11-16 20:05:00+00:00,3103.75,3111.35,3099.53,3107.9,9587.348
3778,2025-11-16 20:10:00+00:00,3107.89,3108.81,3103.36,3105.18,5172.795
3779,2025-11-16 20:15:00+00:00,3105.17,3105.5,3090.94,3094.68,10998.342
3780,2025-11-16 20:20:00+00:00,3094.69,3103.48,3094.49,3101.86,5286.874
3781,2025-11-16 20:25:00+00:00,3101.87,3116.8,3099.89,3110.42,13179.331
3782,2025-11-16 20:30:00+00:00,3110.42,3113.12,3103.53,3103.53,7272.645
3783,2025-11-16 20:35:00+00:00,3103.54,3106.99,3101.85,3103.51,4869.998
3784,2025-11-16 20:40:00+00:00,3103.5,3103.5,3096.0,3097.57,4407.335
3785,2025-11-16 20:45:00+00:00,3097.58,3100.59,3093.93,3094.62,3987.297
3786,2025-11-16 20:50:00+00:00,3094.61,3095.39,3090.9,3095.07,8015.92
3787,2025-11-16 20:55:00+00:00,3095.07,3095.33,3087.73,3088.13,4660.977
3788,2025-11-16 21:00:00+00:00,3088.14,3095.93,3075.68,3079.06,25103.02
3789,2025-11-16 21:05:00+00:00,3079.06,3083.15,3063.13,3073.01,37052.847
3790,2025-11-16 21:10:00+00:00,3073.01,3075.8,3066.24,3071.0,9678.364
3791,2025-11-16 21:15:00+00:00,3071.0,3076.9,3064.79,3066.27,8614.625
3792,2025-11-16 21:20:00+00:00,3066.27,3073.12,3056.56,3061.98,15915.057
3793,2025-11-16 21:25:00+00:00,3061.99,3067.21,3057.24,3066.05,16614.354
3794,2025-11-16 21:30:00+00:00,3066.05,3075.48,3062.02,3072.02,14208.598
3795,2025-11-16 21:35:00+00:00,3072.02,3072.79,3062.72,3067.06,7927.74
3796,2025-11-16 21:40:00+00:00,3067.06,3072.0,3059.41,3063.75,7768.758
3797,2025-11-16 21:45:00+00:00,3063.75,3077.17,3063.34,3068.82,14677.448
3798,2025-11-16 21:50:00+00:00,3068.82,3073.98,3067.47,3068.67,5027.07
3799,2025-11-16 21:55:00+00:00,3068.67,3075.13,3067.8,3072.52,4610.87
3800,2025-11-16 22:00:00+00:00,3072.51,3074.05,3050.07,3052.18,29510.887
3801,2025-11-16 22:05:00+00:00,3052.18,3058.86,3045.07,3045.51,29559.62
3802,2025-11-16 22:10:00+00:00,3045.51,3081.16,3042.17,3070.39,34197.032
3803,2025-11-16 22:15:00+00:00,3070.39,3078.74,3056.68,3075.38,25233.659
3804,2025-11-16 22:20:00+00:00,3075.37,3083.49,3066.92,3070.78,13932.487
3805,2025-11-16 22:25:00+00:00,3070.78,3081.08,3070.64,3076.73,10395.029
3806,2025-11-16 22:30:00+00:00,3076.73,3084.76,3070.58,3077.98,10264.458
3807,2025-11-16 22:35:00+00:00,3077.98,3080.27,3076.11,3078.06,4613.572
3808,2025-11-16 22:40:00+00:00,3078.07,3079.11,3062.16,3065.0,8715.443
3809,2025-11-16 22:45:00+00:00,3065.0,3092.99,3063.13,3092.8,16621.79
3810,2025-11-16 22:50:00+00:00,3092.81,3101.82,3086.18,3094.0,23473.527
3811,2025-11-16 22:55:00+00:00,3094.01,3099.93,3086.66,3090.89,7788.085
3812,2025-11-16 23:00:00+00:00,3090.89,3091.72,3001.01,3017.19,148818.126
3813,2025-11-16 23:05:00+00:00,3017.19,3055.65,3006.37,3048.34,76427.771
3814,2025-11-16 23:10:00+00:00,3048.34,3072.25,3045.05,3063.87,47995.049
3815,2025-11-16 23:15:00+00:00,3063.88,3079.58,3061.19,3068.49,32623.255
3816,2025-11-16 23:20:00+00:00,3068.5,3102.92,3064.66,3099.32,40151.791
3817,2025-11-16 23:25:00+00:00,3099.32,3099.34,3085.83,3090.09,31458.619
3818,2025-11-16 23:30:00+00:00,3090.09,3096.45,3084.75,3088.08,32405.069
3819,2025-11-16 23:35:00+00:00,3088.08,3105.88,3088.08,3098.31,19507.775
3820,2025-11-16 23:40:00+00:00,3098.3,3103.55,3094.84,3098.61,9819.897
3821,2025-11-16 23:45:00+00:00,3098.58,3103.97,3092.56,3096.83,10304.452
3822,2025-11-16 23:50:00+00:00,3096.83,3106.45,3096.47,3105.1,9738.07
3823,2025-11-16 23:55:00+00:00,3105.1,3105.47,3090.78,3094.05,18235.008
3824,2025-11-17 00:00:00+00:00,3094.04,3096.76,3091.0,3091.49,14945.878
3825,2025-11-17 00:05:00+00:00,3091.49,3100.52,3086.22,3096.56,15794.181
3826,2025-11-17 00:10:00+00:00,3096.57,3103.26,3087.39,3093.61,13440.219
3827,2025-11-17 00:15:00+00:00,3093.61,3094.37,3068.84,3073.28,36266.594
3828,2025-11-17 00:20:00+00:00,3073.28,3085.52,3067.77,3083.75,20230.272
3829,2025-11-17 00:25:00+00:00,3083.76,3122.0,3082.53,3120.45,52015.252
3830,2025-11-17 00:30:00+00:00,3120.45,3132.28,3107.2,3120.46,60984.487
3831,2025-11-17 00:35:00+00:00,3120.45,3140.0,3119.96,3135.78,39750.58
3832,2025-11-17 00:40:00+00:00,3135.78,3138.32,3123.01,3124.3,28591.31
3833,2025-11-17 00:45:00+00:00,3124.3,3129.06,3115.0,3126.63,22025.144
3834,2025-11-17 00:50:00+00:00,3126.63,3135.39,3124.0,3130.61,14309.583
3835,2025-11-17 00:55:00+00:00,3130.61,3139.52,3129.71,3134.86,30651.611
3836,2025-11-17 01:00:00+00:00,3134.86,3140.96,3126.95,3130.89,18311.363
3837,2025-11-17 01:05:00+00:00,3130.89,3133.37,3121.26,3130.21,16848.071
3838,2025-11-17 01:10:00+00:00,3130.21,3134.31,3126.0,3126.48,7046.921
3839,2025-11-17 01:15:00+00:00,3126.47,3128.49,3120.32,3122.99,11017.552
3840,2025-11-17 01:20:00+00:00,3122.99,3131.46,3118.2,3123.04,8178.007
3841,2025-11-17 01:25:00+00:00,3123.03,3145.64,3121.85,3139.58,33338.649
3842,2025-11-17 01:30:00+00:00,3139.59,3140.58,3130.0,3135.36,10073.353
3843,2025-11-17 01:35:00+00:00,3135.36,3141.77,3133.93,3134.1,8287.542
3844,2025-11-17 01:40:00+00:00,3134.1,3136.69,3127.27,3128.92,6547.955
3845,2025-11-17 01:45:00+00:00,3128.91,3133.93,3122.2,3122.68,7397.845
3846,2025-11-17 01:50:00+00:00,3122.68,3126.28,3117.36,3119.11,8464.622
3847,2025-11-17 01:55:00+00:00,3119.1,3119.4,3113.13,3113.47,15344.913
3848,2025-11-17 02:00:00+00:00,3113.47,3127.58,3110.0,3123.85,24230.276
3849,2025-11-17 02:05:00+00:00,3123.85,3132.27,3121.76,3124.28,11504.598
3850,2025-11-17 02:10:00+00:00,3124.29,3156.0,3124.1,3150.7,63065.829
3851,2025-11-17 02:15:00+00:00,3150.7,3155.34,3138.91,3143.19,24520.187
3852,2025-11-17 02:20:00+00:00,3143.19,3154.99,3141.84,3153.71,23873.891
3853,2025-11-17 02:25:00+00:00,3153.71,3159.99,3145.74,3150.24,15043.229
3854,2025-11-17 02:30:00+00:00,3150.23,3152.54,3145.05,3146.04,7572.182
3855,2025-11-17 02:35:00+00:00,3146.03,3148.0,3142.05,3143.41,6337.699
3856,2025-11-17 02:40:00+00:00,3143.41,3145.85,3138.38,3142.58,8430.034
3857,2025-11-17 02:45:00+00:00,3142.58,3145.66,3141.01,3143.38,4184.598
3858,2025-11-17 02:50:00+00:00,3143.38,3148.14,3139.41,3144.05,5958.065
3859,2025-11-17 02:55:00+00:00,3144.04,3148.68,3144.04,3148.2,3389.746
3860,2025-11-17 03:00:00+00:00,3148.21,3151.91,3146.91,3148.31,7833.157
3861,2025-11-17 03:05:00+00:00,3148.31,3159.14,3148.1,3157.75,10329.296
3862,2025-11-17 03:10:00+00:00,3157.75,3167.36,3156.31,3166.49,26267.69
3863,2025-11-17 03:15:00+00:00,3166.49,3176.68,3162.21,3164.44,34752.61
3864,2025-11-17 03:20:00+00:00,3164.43,3179.79,3164.43,3173.98,20062.387
3865,2025-11-17 03:25:00+00:00,3173.98,3177.49,3167.27,3168.95,14209.466
3866,2025-11-17 03:30:00+00:00,3168.95,3176.5,3168.95,3174.11,7684.744
3867,2025-11-17 03:35:00+00:00,3174.11,3175.75,3165.0,3165.98,14443.93
3868,2025-11-17 03:40:00+00:00,3165.97,3174.17,3165.4,3169.21,7730.208
3869,2025-11-17 03:45:00+00:00,3169.22,3172.99,3168.45,3172.64,5286.932
3870,2025-11-17 03:50:00+00:00,3172.65,3178.38,3172.33,3175.2,8696.678
3871,2025-11-17 03:55:00+00:00,3175.2,3177.48,3172.57,3175.65,5934.738
3872,2025-11-17 04:00:00+00:00,3175.67,3179.85,3172.63,3175.87,11924.239
3873,2025-11-17 04:05:00+00:00,3175.87,3176.14,3169.57,3169.88,10067.963
3874,2025-11-17 04:10:00+00:00,3169.88,3171.6,3167.7,3170.0,12776.599
3875,2025-11-17 04:15:00+00:00,3170.01,3172.6,3165.34,3166.71,9724.456
3876,2025-11-17 04:20:00+00:00,3166.71,3174.78,3165.3,3173.85,10206.477
3877,2025-11-17 04:25:00+00:00,3173.85,3193.0,3173.85,3191.23,33028.238
3878,2025-11-17 04:30:00+00:00,3191.23,3191.84,3181.06,3181.2,12463.869
3879,2025-11-17 04:35:00+00:00,3181.2,3186.04,3180.1,3185.66,7378.252
3880,2025-11-17 04:40:00+00:00,3185.67,3192.07,3184.62,3190.63,14459.881
3881,2025-11-17 04:45:00+00:00,3190.63,3191.76,3184.26,3185.69,7618.013
3882,2025-11-17 04:50:00+00:00,3185.68,3190.35,3182.31,3183.63,10506.925
3883,2025-11-17 04:55:00+00:00,3183.63,3185.0,3182.0,3184.35,6954.454
3884,2025-11-17 05:00:00+00:00,3184.36,3186.66,3183.65,3184.72,6355.038
3885,2025-11-17 05:05:00+00:00,3184.72,3192.64,3176.53,3177.68,14720.674
3886,2025-11-17 05:10:00+00:00,3177.67,3180.0,3177.0,3179.08,8038.234
3887,2025-11-17 05:15:00+00:00,3179.08,3188.88,3176.72,3183.89,14953.575
3888,2025-11-17 05:20:00+00:00,3183.89,3185.6,3177.37,3182.07,6018.579
3889,2025-11-17 05:25:00+00:00,3182.08,3190.75,3181.53,3189.77,11462.318
3890,2025-11-17 05:30:00+00:00,3189.78,3192.2,3183.33,3185.32,8975.152
3891,2025-11-17 05:35:00+00:00,3185.32,3187.0,3177.69,3179.29,9893.793
3892,2025-11-17 05:40:00+00:00,3179.3,3182.27,3176.81,3180.68,8543.352
3893,2025-11-17 05:45:00+00:00,3180.68,3185.65,3179.58,3185.42,4141.315
3894,2025-11-17 05:50:00+00:00,3185.42,3189.75,3183.01,3184.02,4786.179
3895,2025-11-17 05:55:00+00:00,3184.03,3190.0,3183.0,3185.61,4974.263
3896,2025-11-17 06:00:00+00:00,3185.61,3188.57,3184.87,3186.31,4473.017
3897,2025-11-17 06:05:00+00:00,3186.32,3190.05,3180.37,3180.65,10832.812
3898,2025-11-17 06:10:00+00:00,3180.65,3184.47,3169.74,3174.88,32908.187
3899,2025-11-17 06:15:00+00:00,3174.89,3188.0,3174.84,3187.99,12566.35
3900,2025-11-17 06:20:00+00:00,3188.0,3188.16,3183.64,3186.01,6424.509
3901,2025-11-17 06:25:00+00:00,3186.0,3192.4,3185.51,3189.01,7681.484
3902,2025-11-17 06:30:00+00:00,3189.0,3189.78,3180.77,3182.81,5797.253
3903,2025-11-17 06:35:00+00:00,3182.81,3185.11,3181.45,3183.52,3367.082
3904,2025-11-17 06:40:00+00:00,3183.51,3184.88,3180.69,3183.77,4325.08
3905,2025-11-17 06:45:00+00:00,3183.77,3189.31,3183.0,3187.01,5395.42
3906,2025-11-17 06:50:00+00:00,3187.0,3197.66,3186.45,3193.51,15495.934
3907,2025-11-17 06:55:00+00:00,3193.52,3196.09,3192.24,3192.77,6764.271
3908,2025-11-17 07:00:00+00:00,3192.77,3194.79,3187.6,3187.6,6097.985
3909,2025-11-17 07:05:00+00:00,3187.61,3209.77,3187.6,3197.1,27568.435
3910,2025-11-17 07:10:00+00:00,3197.09,3199.78,3193.51,3195.35,9243.31
3911,2025-11-17 07:15:00+00:00,3195.34,3203.4,3192.32,3198.63,11420.054
3912,2025-11-17 07:20:00+00:00,3198.63,3203.99,3195.41,3197.24,11497.693
